Time	ItemId	UserId	SessionId
1433895300.629	31363	192	855
1433895480.254	31363	192	855
1433962483.685	17000	192	856
1433964006.843	13062	192	856
1433981049.208	23216	192	857
1433981054.719	23216	192	857
1433981168.231	23216	192	857
1433981170.391	23216	192	857
1433981424.367	7608	192	857
1433204588.825	2336	195	868
1433204655.213	211	195	868
1433204690.655	6207	195	868
1433204718.659	930	195	868
1433204742.142	211	195	868
1433205323.523	317	195	868
1433205364.799	4119	195	868
1433205378.342	317	195	868
1433205407.083	211	195	868
1433205437.96	211	195	868
1433205459.88	211	195	868
1433181609.582	662	197	945
1433182824.44	1286	197	945
1433183253.651	902	197	945
1433185078.016	930	197	945
1433185197.294	2336	197	945
1433185926.249	1438	197	945
1433186212.973	7297	197	945
1433188144.759	2842	197	945
1433188270.072	317	197	945
1433188382.885	317	197	945
1433188507.025	3265	197	945
1433188621.968	4545	197	945
1433269884.873	538	197	947
1433271446.339	662	197	947
1433532081.732	27566	197	961
1433532231.25	13449	197	961
1433883358.902	32738	197	966
1433884579.812	2612	197	966
1433899178.71	2612	197	968
1433899223.055	27393	197	968
1433974417.733	662	197	970
1433975978.446	1097	197	970
1434486730.935	2336	197	977
1434486756.701	317	197	977
1434574377.379	8600	197	981
1434575609.124	2357	197	981
1434575827.798	51276	197	981
1434577955.614	51276	197	982
1434578150.163	86378	197	982
1434578250.383	84335	197	982
1434578610.323	25195	197	982
1435004626.536	21994	197	986
1435005995.258	12022	197	986
1435011995.063	12022	197	988
1435012216.715	1480	197	988
1435090712.518	56937	197	989
1435090800.205	25612	197	989
1435091007.273	12022	197	989
1433190549.208	5493	214	1065
1433190604.179	4571	214	1065
1433190660.93	4571	214	1065
1433190718.779	232	214	1065
1433190842.939	11180	214	1065
1433190859.9	1105	214	1065
1433024093.83	6773	231	1126
1433024148.445	1359	231	1126
1433024228.345	6773	231	1126
1433024535.838	2629	231	1126
1433024543.826	2629	231	1126
1433024583.79	7519	231	1126
1433024809.244	957	231	1126
1433024953.823	23462	231	1126
1433026128.987	1058	231	1126
1433026136.874	1058	231	1126
1433026771.594	9286	231	1126
1433026909.728	826	231	1126
1433029540.672	9358	231	1127
1433029624.28	9358	231	1127
1433029970.734	9358	231	1127
1433031911.588	2150	231	1128
1433032034.774	21353	231	1128
1433032233.368	1359	231	1128
1433033078.509	16448	231	1128
1433033343.129	974	231	1128
1433034560.069	970	231	1128
1433034655.82	970	231	1128
1433034717.063	970	231	1128
1433034908.627	970	231	1128
1433034909.908	970	231	1128
1433034938.376	970	231	1128
1433034941.483	970	231	1128
1433035010.876	1410	231	1128
1433035010.876	970	231	1128
1433036983.06	5441	231	1128
1433036993.904	5441	231	1128
1433037103.506	5441	231	1128
1433037161.306	5441	231	1128
1433037187.743	5441	231	1128
1433037942.287	4376	231	1128
1433038345.392	15588	231	1128
1433038358.787	1498	231	1128
1433039160.696	4376	231	1128
1433039580.636	20370	231	1128
1433039586.333	5374	231	1128
1433040269.087	26998	231	1128
1433042204.316	15198	231	1129
1433042279.876	15198	231	1129
1433042913.5	582	231	1129
1433043147.264	79797	231	1129
1433043171.281	79797	231	1129
1433043265.276	79797	231	1129
1433043457.312	7775	231	1129
1433043638.506	7775	231	1129
1433043742.725	7775	231	1129
1433043827.637	7775	231	1129
1433043892.082	7775	231	1129
1433043990.76	7775	231	1129
1433044308.001	2356	231	1129
1433044371.119	2356	231	1129
1433047962.094	11200	231	1130
1433049599.577	4461	231	1130
1433182086.715	4653	231	1131
1433182118.966	5364	231	1131
1433182151.716	5364	231	1131
1433182167.561	4653	231	1131
1433182178.278	5364	231	1131
1433182318.399	1644	231	1131
1433182540.451	4400	231	1131
1433182700.851	9521	231	1131
1433182867.154	2230	231	1131
1433182985.203	6492	231	1131
1433643036.011	7771	231	1136
1433643045.227	7771	231	1136
1433643201.033	7771	231	1136
1433643246.274	7771	231	1136
1433643266.104	7771	231	1136
1433643275.747	23532	231	1136
1433643277.811	43665	231	1136
1433643731.522	7960	231	1136
1433644021.377	9457	231	1136
1433644127.204	33660	231	1136
1433644344.078	30107	231	1136
1433644510.733	30107	231	1136
1433644529.849	30107	231	1136
1433644582.697	30107	231	1136
1433644658.824	7666	231	1136
1433644699.951	17494	231	1136
1433646854.136	24127	231	1136
1433646899.432	40411	231	1136
1433646917.493	24127	231	1136
1433646924.324	40411	231	1136
1433646924.59	40411	231	1136
1433646950.953	43159	231	1136
1433647007.679	40411	231	1136
1433647007.929	40411	231	1136
1433648081.121	2087	231	1136
1433648097.862	4404	231	1136
1433651105.305	9041	231	1137
1433651532.752	35463	231	1137
1433185627.9	1770	254	1191
1433187914.748	1508	254	1191
1433187950.858	321	254	1191
1433189270.575	1454	254	1191
1433189283.939	1454	254	1191
1433189377.181	1454	254	1191
1433190029.249	4476	254	1191
1433190046.745	8787	254	1191
1433190096.112	4477	254	1191
1433190112.153	4397	254	1191
1433190672.51	4800	254	1191
1433190742.624	4800	254	1191
1433190898.349	4800	254	1191
1433196431.208	780	254	1192
1433198247.648	4533	254	1192
1433198442.655	983	254	1192
1433198502.822	5974	254	1192
1433198538.963	983	254	1192
1433198568.008	5974	254	1192
1433198889.48	8774	254	1192
1433198957.228	2079	254	1192
1433199047.364	2079	254	1192
1433200011.572	403	254	1192
1433200021.247	403	254	1192
1433200152.135	2147	254	1192
1433200354.275	929	254	1192
1433200354.306	2557	254	1192
1433200358.214	449	254	1192
1433200386.57	3543	254	1192
1433200583.016	929	254	1192
1433200613.491	2557	254	1192
1433200856.514	2576	254	1192
1433200867.221	2576	254	1192
1433201394.401	2040	254	1192
1433201405.306	2040	254	1192
1433201454.361	2040	254	1192
1433201567.34	2039	254	1192
1433201577.359	2039	254	1192
1433201901.337	2230	254	1192
1433201913.274	2230	254	1192
1433201950.464	5708	254	1192
1433204593.629	666	254	1193
1433204761.768	666	254	1193
1433204817.637	666	254	1193
1433204850.184	666	254	1193
1433205369.585	666	254	1193
1433206645.584	211	254	1193
1433206678.852	7560	254	1193
1433206683.008	7560	254	1193
1433206762.55	211	254	1193
1433206834.041	7560	254	1193
1433356226.406	211	254	1194
1433356575.89	13966	254	1194
1433356640.511	13966	254	1194
1433356781.116	13966	254	1194
1433357912.205	2127	254	1194
1433357975.596	2127	254	1194
1433358085.674	586	254	1194
1433358085.69	2127	254	1194
1433359568.164	1876	254	1194
1433359655.184	6647	254	1194
1433360244.602	608	254	1194
1433360339.468	608	254	1194
1433360612.235	3695	254	1194
1433360646.065	10793	254	1194
1433360697.977	10793	254	1194
1433360977.868	10793	254	1194
1433361025.274	10793	254	1194
1433361227.381	2360	254	1194
1433361419.635	2360	254	1194
1433361617.096	2360	254	1194
1433361735.563	2360	254	1194
1433362499.556	16147	254	1194
1433362521.114	16147	254	1194
1433362552.676	16147	254	1194
1433363245.089	187	254	1194
1433363393.681	7085	254	1194
1433363443.344	9475	254	1194
1433363503.665	9475	254	1194
1433363673.012	9475	254	1194
1433452002.102	2147	254	1196
1433453912.28	31603	254	1196
1433454009.354	31603	254	1196
1433454718.165	31603	254	1196
1433455095.848	33127	254	1196
1433455356.436	6897	254	1196
1433455393.44	6897	254	1196
1433455548.297	6897	254	1196
1433457648.399	27394	254	1196
1433457662.894	27394	254	1196
1433459659.79	1687	254	1196
1433459691.161	10007	254	1196
1433459729.404	10007	254	1196
1433459859.615	10007	254	1196
1433460528.408	6643	254	1196
1433462981.352	23850	254	1197
1433463011.326	23850	254	1197
1433463030.846	23850	254	1197
1433464095.107	31161	254	1197
1433464162.622	31161	254	1197
1433464356.156	31230	254	1197
1433464503.087	31230	254	1197
1433464935.355	31161	254	1197
1433466039.255	553	254	1197
1433466134.496	553	254	1197
1433466139.179	4404	254	1197
1433466273.821	4404	254	1197
1433466273.883	553	254	1197
1433530862.302	34466	254	1198
1433531020.7	34466	254	1198
1433531053.986	20397	254	1198
1433531164.181	34466	254	1198
1433531199.75	34466	254	1198
1433531247.056	19009	254	1198
1433532481.946	6993	254	1198
1433533806.253	5867	254	1198
1433533833.824	5867	254	1198
1433533942.437	5867	254	1198
1433536133.516	30788	254	1198
1433536677.732	348	254	1198
1433537278.649	20063	254	1198
1433537340.564	37732	254	1198
1433537393.258	37732	254	1198
1433537440.932	31113	254	1198
1433537449.931	31113	254	1198
1433537529.161	37732	254	1198
1433537594.823	37732	254	1198
1433537743.762	37732	254	1198
1433537977.846	19283	254	1198
1433537995.29	3464	254	1198
1433538027.461	3464	254	1198
1433538180.113	3464	254	1198
1433540700.84	685	254	1199
1433540708.802	685	254	1199
1433540731.539	37719	254	1199
1433540732.902	37719	254	1199
1433540879.565	685	254	1199
1433540879.565	37719	254	1199
1433540901.426	685	254	1199
1433540922.038	20397	254	1199
1433541083.627	37719	254	1199
1433541125.702	685	254	1199
1433541910.216	1254	254	1199
1433541923.366	1254	254	1199
1433542055.373	1254	254	1199
1433542223.008	1954	254	1199
1433543426.626	31603	254	1199
1433543617.102	3996	254	1199
1433545575.973	368	254	1200
1433545651.586	368	254	1200
1433546311.832	25138	254	1200
1433546329.131	34957	254	1200
1433547083.542	37927	254	1200
1433547083.729	37927	254	1200
1433547094.407	25528	254	1200
1433547094.954	25528	254	1200
1433547107.53	1742	254	1200
1433547110.099	1742	254	1200
1433547118.934	18028	254	1200
1433547119.765	18028	254	1200
1433547133.178	38373	254	1200
1433547133.787	38373	254	1200
1433547335.459	25528	254	1200
1433547335.506	1742	254	1200
1433547335.506	18028	254	1200
1433547335.506	38373	254	1200
1433547335.506	37927	254	1200
1433547396.414	25528	254	1200
1433547405.635	37927	254	1200
1433547413.886	4404	254	1200
1433548005.713	5287	254	1200
1433549475.483	37904	254	1200
1433549493.587	15358	254	1200
1433550517.98	6204	254	1200
1433552781.28	1520	254	1200
1433788807.972	1520	254	1201
1433788813.493	19009	254	1201
1433790368.141	19009	254	1201
1433790369.962	1520	254	1201
1433790459.154	19009	254	1201
1433791649.542	16155	254	1201
1433791895.849	10789	254	1201
1433794668.047	2532	254	1202
1433795272.089	2211	254	1202
1433795403.016	2211	254	1202
1433795414.556	19068	254	1202
1433795417.642	19068	254	1202
1433795421.511	19068	254	1202
1433795426.459	2211	254	1202
1433795671.473	2211	254	1202
1433795671.473	19068	254	1202
1433795699.511	2211	254	1202
1433795705.73	24275	254	1202
1433795714.126	24853	254	1202
1433795752.29	24275	254	1202
1433796800.595	37904	254	1202
1433797022.804	15358	254	1202
1433799972.323	6251	254	1203
1433800168.527	5231	254	1203
1433800275.378	4461	254	1203
1433800337.308	6955	254	1203
1433800386.28	1163	254	1203
1433800481.493	4461	254	1203
1433800712.572	1090	254	1203
1433801372.742	432	254	1203
1433806035.576	2532	254	1204
1433806060.088	1123	254	1204
1433806162.387	11461	254	1204
1433806217.4	11461	254	1204
1433806247.452	46588	254	1204
1433806277.695	46588	254	1204
1433806349.117	21353	254	1204
1433806360.924	21353	254	1204
1433806380.991	11461	254	1204
1433806429.232	46588	254	1204
1433806448.443	11461	254	1204
1433806595.883	46588	254	1204
1433806595.883	21353	254	1204
1433806595.883	11461	254	1204
1433808948.624	308	254	1205
1433809424.763	14161	254	1205
1433809477.632	23773	254	1205
1433810071.938	52466	254	1205
1433810214.628	23773	254	1205
1433810284.677	4404	254	1205
1433810287.538	4404	254	1205
1433810420.641	4404	254	1205
1433810420.657	23773	254	1205
1433811423.359	8774	254	1205
1433874968.167	1520	254	1206
1433874970.117	19009	254	1206
1433881163.748	2465	254	1206
1433882050.051	52157	254	1206
1433885700.74	5703	254	1207
1433886500.887	1480	254	1207
1433886608.156	1480	254	1207
1433886777.93	1480	254	1207
1433887978.001	1655	254	1207
1433888022.052	1655	254	1207
1433888945.738	9091	254	1207
1433888977.326	9091	254	1207
1433889073.951	28157	254	1207
1433889207.099	9091	254	1207
1433890311.02	4959	254	1207
1433890318.271	4959	254	1207
1433890414.699	4959	254	1207
1433895658.017	13620	254	1208
1433895666.283	13620	254	1208
1433895780.28	13620	254	1208
1433895996.058	24980	254	1208
1433896009.139	24980	254	1208
1433896031.253	9970	254	1208
1433896064.346	9970	254	1208
1433896431.306	7201	254	1208
1433896498.326	7201	254	1208
1433896603.769	7201	254	1208
1433962906.662	1520	254	1209
1433964802.274	31289	254	1209
1433964826.683	62876	254	1209
1433964884.66	19503	254	1209
1433964924.4	19503	254	1209
1433964953.992	15457	254	1209
1433268772.494	3021	264	1253
1433269269.736	2058	264	1253
1433183283.132	187	278	1300
1433183558.593	906	278	1300
1433183771.345	652	278	1300
1433204263.769	1850	278	1301
1433204282.371	5249	278	1301
1433204416.052	4857	278	1301
1433204660.198	6954	278	1301
1433204826.623	10464	278	1301
1433204874.113	6214	278	1301
1433205068.372	6124	278	1301
1433205185.603	6124	278	1301
1433205558.775	3615	278	1301
1433205370.105	6207	282	1318
1433205426.073	112	282	1318
1434051074.036	37184	282	1322
1434051678.822	37184	282	1322
1433203188.684	308	284	1350
1433203277.632	308	284	1350
1433203292.052	2767	284	1350
1433203319.806	308	284	1350
1433203368.467	308	284	1350
1433192322.547	9281	299	1503
1433192673.12	991	299	1503
1433196556.149	1468	299	1503
1433196595.26	1468	299	1503
1433199437.288	1608	299	1503
1433213708.677	3021	299	1505
1433213747.372	3021	299	1505
1433217153.231	8059	299	1506
1433217182.145	8117	299	1506
1433217192.125	8237	299	1506
1433272101.502	605	299	1507
1433272648.271	4559	299	1507
1433273307.977	15738	299	1507
1433274843.094	15738	299	1507
1433275709.249	14225	299	1507
1433275767.823	6461	299	1507
1433279153.1	4877	299	1508
1433279197.59	15738	299	1508
1433281565.679	1250	299	1508
1433282303.694	605	299	1508
1433287667.13	1861	299	1509
1433287834.314	5032	299	1509
1433289257.225	4510	299	1509
1433305045.304	1250	299	1513
1433305050.704	1250	299	1513
1433362162.388	582	299	1514
1433362890.067	4530	299	1514
1433364608.207	24025	299	1514
1433364625.733	24025	299	1514
1433366969.733	7968	299	1515
1433368664.127	24006	299	1515
1433368742.73	24006	299	1515
1433371251.539	24006	299	1516
1433371357.559	24006	299	1516
1433371361.922	6461	299	1516
1433446860.204	24025	299	1522
1433447144.665	7468	299	1522
1433458943.893	24025	299	1524
1433460066.945	26432	299	1524
1433460172.279	26432	299	1524
1433465774.036	33588	299	1526
