Time	ItemId	UserId	SessionId
1440809108.098	92872	752	3757
1440809552.907	97432	752	3757
1440809562.715	97432	752	3757
1440809563.012	97432	752	3757
1440812181.613	97432	752	3757
1440812190.708	92872	752	3757
1440817433.388	97432	752	3758
1440817466.223	134841	752	3758
1441074779.964	120487	752	3762
1441074831.503	119724	752	3762
1441136033.023	164966	752	3764
1441136061.149	122283	752	3764
1441136067.367	121649	752	3764
1441136073.752	121311	752	3764
1441136074.502	118836	752	3764
1441136079.476	121603	752	3764
1441136084.596	126620	752	3764
1441139174.391	120487	752	3765
1441140459.498	164966	752	3765
1441141172.413	164966	752	3765
1441141890.089	120487	752	3765
1441150707.979	148972	752	3766
1441150722.28	148972	752	3766
1441152030.827	164966	752	3766
1441153535.195	164966	752	3766
1441153570.009	126620	752	3766
1441153587.654	164966	752	3766
1441153592.238	164966	752	3766
1441153816.161	164966	752	3766
1441154044.982	121603	752	3766
1441154059.242	121603	752	3766
1441154366.826	164966	752	3766
1441154471.215	164966	752	3766
1441154474.02	164966	752	3766
1441154637.238	164966	752	3766
1441154669.725	164966	752	3766
1441154883.043	49256	752	3766
1441157196.343	49256	752	3767
1441157291.092	120487	752	3767
1441157628.936	49256	752	3767
1441157817.009	164966	752	3767
1441160758.214	7541	752	3768
1441160794.313	74763	752	3768
1441228109.013	32021	752	3771
1441228109.748	18615	752	3771
1441228121.608	18615	752	3771
1441239983.115	13557	752	3773
1441240039.062	13557	752	3773
1441240039.862	22278	752	3773
1441241335.844	148972	752	3773
1441241451.774	148622	752	3773
1441313068.875	128775	752	3776
1441313071.06	128775	752	3776
1441313071.935	128775	752	3776
1441313072.947	128775	752	3776
1441313074.7	128775	752	3776
1441313075.788	128775	752	3776
1441313109.444	128775	752	3776
1441313156.894	128775	752	3776
1441313226.769	128775	752	3776
1441314881.662	130144	752	3776
1441315537.192	128775	752	3776
1441315542.664	128775	752	3776
1441317675.135	128775	752	3776
1441317676.372	128775	752	3776
1441318296.513	61786	752	3776
1441318304.014	61786	752	3776
1441329176.634	61786	752	3778
1441329176.636	128775	752	3778
1441329271.267	61786	752	3778
1441329271.267	128775	752	3778
1441329657.45	61786	752	3778
1441329657.466	128775	752	3778
1441332485.754	111502	752	3779
1441332926.089	111502	752	3779
1441332926.214	111502	752	3779
1441332950.42	111502	752	3779
1441333456.998	111502	752	3779
1441333458.925	111502	752	3779
1441335613.018	111502	752	3780
1441335655.966	111502	752	3780
1441336359.088	168900	752	3780
1441395099.429	2569	752	3781
1441395103.695	156533	752	3781
1441396334.914	156533	752	3781
1441396335.367	156533	752	3781
1441398730.845	9378	752	3782
1441398883.908	9378	752	3782
1441399461.804	9378	752	3782
1441399952.336	9378	752	3782
1441400052.462	9378	752	3782
1441403511.372	156533	752	3783
1441403532.981	156533	752	3783
1441404858.713	86602	752	3783
1441404864.555	86602	752	3783
1441404866.624	86602	752	3783
1441406745.418	86602	752	3783
1441407071.414	156533	752	3783
1441407076.092	156533	752	3783
1441654357.421	97432	752	3786
1441654370.559	97432	752	3786
1441745095.754	365	752	3791
1441745097.341	365	752	3791
1440097737.595	135940	1278	6223
1440097757.657	150274	1278	6223
1440099363.454	150274	1278	6223
1440443652.777	155177	1278	6232
1440444152.548	155177	1278	6232
1440444312.207	155004	1278	6232
1440447694.305	151264	1278	6233
1440448060.787	150332	1278	6233
1440448367.279	151264	1278	6233
1440449624.664	10490	1278	6233
1440463071.974	96889	1278	6235
1440464875.198	96889	1278	6235
1440466016.24	30256	1278	6235
1440468914.149	129750	1278	6236
1440468974.192	129750	1278	6236
1440468990.548	129750	1278	6236
1440469490.08	156127	1278	6236
1440469562.311	129750	1278	6236
1440469712.907	129750	1278	6236
1440469751.262	129750	1278	6236
1440469755.353	129750	1278	6236
1440530621.59	155177	1278	6238
1440532700.859	156642	1278	6238
1440533437.52	155177	1278	6238
1440533736.559	156642	1278	6238
1440534285.223	156642	1278	6238
1440534686.968	155177	1278	6238
1440545278.378	156642	1278	6241
1440545985.814	156642	1278	6241
1440629027.364	122283	1278	6245
1440629131.766	122283	1278	6245
1440629177.371	122283	1278	6245
1440629286.352	121649	1278	6245
1440629301.425	122283	1278	6245
1440629732.05	121649	1278	6245
1440629808.539	122283	1278	6245
1440629825.892	122283	1278	6245
1440630462.516	122283	1278	6245
1440630658.314	122283	1278	6245
1440711032.423	157053	1278	6247
1440711132.133	157053	1278	6247
1440711197.942	156562	1278	6247
1440711198.145	156533	1278	6247
1440711910.538	138637	1278	6247
1440721619.297	90921	1278	6248
1440721635.515	90921	1278	6248
1440721772.427	90921	1278	6248
1440721781.069	90921	1278	6248
1440721830.122	90921	1278	6248
1440722114.532	90921	1278	6248
1440722405.436	90921	1278	6248
1440723824.603	78951	1278	6248
1440790330.423	160936	1278	6251
1440793862.322	148622	1278	6251
1440807074.091	97432	1278	6255
1440807670.712	97432	1278	6255
1440811274.411	97432	1278	6256
1440811367.989	97432	1278	6256
1440811419.673	92872	1278	6256
1440811468.382	97432	1278	6256
1440813329.754	160721	1278	6257
1440813722.051	160719	1278	6257
1440813747.596	160719	1278	6257
1440813784.26	160719	1278	6257
1440813958.253	160719	1278	6257
1440814198.679	160721	1278	6257
1440815963.792	160721	1278	6257
1440816448.181	160721	1278	6257
1441045987.69	160721	1278	6258
1441046040.434	160721	1278	6258
1441046072.49	41540	1278	6258
1441046260.453	160721	1278	6258
1441046648.636	160721	1278	6258
1441048285.117	41540	1278	6258
1441051607.036	128634	1278	6259
1441051621.152	13382	1278	6259
1441067494.604	4514	1278	6261
1441067635.575	4514	1278	6261
1441072312.276	4514	1278	6261
1441073113.68	4514	1278	6261
1441219366.129	59034	1278	6262
1441220479.581	120861	1278	6262
1441221385.05	5195	1278	6262
1441234769.452	160721	1278	6264
1441234825.079	160721	1278	6264
1441325558.331	167900	1278	6273
1441325727.957	167900	1278	6273
1441326841.333	10698	1278	6273
1441332007.227	10698	1278	6274
1441332016.591	149211	1278	6274
1441332167.423	148982	1278	6274
1441333071.097	8003	1278	6274
1441334375.808	149211	1278	6274
1441334396.464	156701	1278	6274
1441334426.647	156701	1278	6274
1441402287.482	11378	1278	6277
1441403100.54	11378	1278	6277
1441748171.095	173789	1278	6281
1441748255.101	165484	1278	6281
1441748837.259	165484	1278	6281
1441748838.089	173789	1278	6281
1441749254.22	173789	1278	6281
1441749794.17	165484	1278	6281
1441750029.626	165484	1278	6281
1441750522.426	173789	1278	6281
1441751680.67	173789	1278	6281
1441757213.758	97432	1278	6283
1441757225.001	92872	1278	6283
1441758659.571	97432	1278	6283
1441761920.836	61389	1278	6283
1441765181.555	172390	1278	6284
1441765687.095	172390	1278	6284
1441766141.067	11595	1278	6284
1441766158.848	11595	1278	6284
1441766331.236	3031	1278	6284
1441827137.769	42024	1278	6285
1441827156.988	49802	1278	6285
1441828685.659	42024	1278	6285
1441828771.752	49802	1278	6285
1441910352.243	175910	1278	6291
1441911025.896	175910	1278	6291
1442257055.663	97432	1278	6300
1442257248.797	150655	1278	6300
1440105731.786	14161	1287	6486
1440106402.2	14161	1287	6486
1440468798.79	974	1287	6488
1440468834.088	974	1287	6488
1440468875.574	974	1287	6488
1440626870.446	122283	1287	6491
1440626893.918	122283	1287	6491
1440627297.03	122283	1287	6491
1440628317.421	122283	1287	6491
1440642409.305	121665	1287	6492
1440642800.576	119724	1287	6492
1440643160.312	121571	1287	6492
1440643424.979	126569	1287	6492
1440643437.053	126569	1287	6492
1440643549.921	121295	1287	6492
1440643555.26	121295	1287	6492
1440643624.574	121295	1287	6492
1440643627.14	121295	1287	6492
1440643678.3	140428	1287	6492
1440643680.927	140428	1287	6492
1440723053.388	31912	1287	6496
1440724041.733	68829	1287	6496
1440724061.202	68829	1287	6496
1440724077.374	68829	1287	6496
1440724634.191	68829	1287	6496
1440793043.829	117640	1287	6498
1440794379.492	117768	1287	6498
1440815644.294	134305	1287	6501
1440816045.572	119275	1287	6501
1441139124.558	164966	1287	6503
1441139443.287	122283	1287	6503
1441139484.023	122283	1287	6503
1441139485.982	122283	1287	6503
1441139555.652	122283	1287	6503
1441139594.401	122283	1287	6503
1441139752.793	122283	1287	6503
1441412736.155	158828	1287	6509
1441412819.018	158828	1287	6509
1441765686.97	32324	1287	6514
1441765690.363	32324	1287	6514
1441766234.081	32324	1287	6514
1441766248.881	32324	1287	6514
1440147635.59	22773	1578	7314
1440147818.769	4825	1578	7314
1440873234.962	22773	1578	7319
1440873637.954	4825	1578	7319
1440105357.74	14161	1616	7819
1440105540.132	40745	1616	7819
1440436588.637	130144	1616	7823
1440436862.697	130144	1616	7823
1440441877.819	136934	1616	7824
1440442425.382	136934	1616	7824
1440442657.893	122283	1616	7824
1440442670.855	122283	1616	7824
1440442709.408	130144	1616	7824
1440442736.936	136934	1616	7824
1440442737.834	136934	1616	7824
1440445115.429	130144	1616	7824
1440445115.432	136934	1616	7824
1440445115.433	122283	1616	7824
1440562368.271	28691	1616	7826
1440562593.426	11236	1616	7826
1440632591.486	119724	1616	7830
1440633153.832	121649	1616	7830
1440633223.363	121311	1616	7830
1440633261.192	122283	1616	7830
1440633288.089	121603	1616	7830
1440633353.995	126620	1616	7830
1440633383.06	118836	1616	7830
1440633435.019	119724	1616	7830
1440639946.101	138641	1616	7831
1440640871.669	126384	1616	7831
1440641981.465	65523	1616	7831
1440641986.867	65523	1616	7831
1440647292.427	92872	1616	7833
1440647306.312	97432	1616	7833
1440705370.687	118660	1616	7835
1440705537.642	121665	1616	7835
1440705642.435	140428	1616	7835
1440706951.499	159255	1616	7835
1440709740.486	17788	1616	7836
1440710332.536	31912	1616	7836
1440711219.454	128431	1616	7836
1440718323.984	119724	1616	7838
1440718365.84	118836	1616	7838
1440718375.564	118836	1616	7838
1440801425.251	148972	1616	7842
1440801441.818	117640	1616	7842
1440907614.076	118293	1616	7847
1440907636.534	118293	1616	7847
1440978342.53	101558	1616	7850
1440978345.486	101558	1616	7850
1440997250.52	162107	1616	7853
1440997273.129	162107	1616	7853
1440997444.051	162107	1616	7853
1440997521.094	162107	1616	7853
1440997524.404	162107	1616	7853
1440997528.567	162107	1616	7853
1440997533.492	162107	1616	7853
1440997539.157	162107	1616	7853
1440997554.364	162107	1616	7853
1440999103.843	162107	1616	7853
1441055155.84	19920	1616	7854
1441055517.835	24379	1616	7854
1441055948.361	19920	1616	7854
1441056035.04	12016	1616	7854
1441056198.039	78399	1616	7854
1441058752.227	34694	1616	7855
1441059008.073	22408	1616	7855
1441059013.151	14173	1616	7855
1441059016.076	22408	1616	7855
1441059024.729	14173	1616	7855
1441229491.696	161684	1616	7859
1441230043.556	26477	1616	7859
1441247308.224	84097	1616	7862
1441247673.673	159503	1616	7862
1441326568.712	149993	1616	7866
1441326756.348	149993	1616	7866
1441326802.849	149993	1616	7866
1441329096.637	149993	1616	7867
1441329131.055	149993	1616	7867
1441392920.044	20695	1616	7869
1441392930.152	20695	1616	7869
1441392943.363	20695	1616	7869
1441392951.651	20695	1616	7869
1441393010.64	20695	1616	7869
1441394741.091	52590	1616	7869
1441400336.899	11378	1616	7870
1441402893.69	158828	1616	7870
1441403546.496	9378	1616	7870
1441403548.842	9378	1616	7870
1441435464.164	161684	1616	7873
1441435465.572	161684	1616	7873
1441435555.339	161684	1616	7873
1441442702.67	103315	1616	7874
1441442720.311	103315	1616	7874
1441442723.514	103315	1616	7874
1441442733.342	103315	1616	7874
1441442736.264	103315	1616	7874
1441442739.248	103315	1616	7874
1441442741.53	103315	1616	7874
1441442754.499	103315	1616	7874
1441442757.546	103315	1616	7874
1441442760.639	103315	1616	7874
1441442762.983	103315	1616	7874
1441442765.827	103315	1616	7874
1441442773.983	103315	1616	7874
1441442776.749	103315	1616	7874
1441442788.03	103315	1616	7874
1441442790.358	103315	1616	7874
1441442802.827	103315	1616	7874
1441442812.593	103315	1616	7874
1441556379.851	68803	1616	7879
1441556387.767	68803	1616	7879
1441556402.899	68803	1616	7879
1441556409.001	68803	1616	7879
1441556427.786	68803	1616	7879
1441556437.19	68803	1616	7879
1441556446.168	68803	1616	7879
1441556466.638	68803	1616	7879
1441839769.888	141340	1616	7887
1441839810.362	15900	1616	7887
1441840049.815	166550	1616	7887
1441843966.634	52319	1616	7888
1441844436.979	52319	1616	7888
1441844448.34	52319	1616	7888
1442072043.046	28714	1616	7892
1442073644.67	35132	1616	7892
1442270490.504	5557	1616	7896
1442270862.169	150049	1616	7896
1442271807.123	1090	1616	7896
1442271923.405	49447	1616	7896
1442278257.063	52478	1616	7898
1442278494.724	44736	1616	7898
1442278547.379	121911	1616	7898
1440009641.626	17532	1856	8433
1440010248.939	17532	1856	8433
1440647379.2	7968	1856	8434
1440647507.363	16434	1856	8434
1440647663.612	16434	1856	8434
1440647706.046	23086	1856	8434
1440608780.568	156429	1965	8691
1440608869.016	156429	1965	8691
1440608903.315	156429	1965	8691
1440628908.379	122283	1965	8692
1440628954.372	126620	1965	8692
1440629001.251	122283	1965	8692
1440629061.101	122283	1965	8692
1440629667.281	122283	1965	8692
1440629709.784	122283	1965	8692
1440629778.115	122283	1965	8692
1440629810.539	121311	1965	8692
1440631913.682	119724	1965	8693
1440631937.567	119724	1965	8693
1440631944.306	119724	1965	8693
1440632071.678	119724	1965	8693
1440632102.513	121649	1965	8693
1440632122.668	121649	1965	8693
1440632330.341	121311	1965	8693
1440632372.268	121311	1965	8693
1440632395.305	121603	1965	8693
1440632428.447	121311	1965	8693
1440698445.582	159503	1965	8695
1440698638.146	159503	1965	8695
1440703866.67	159503	1965	8696
1440703890.577	159503	1965	8696
1440806577.479	8847	1965	8698
1440807204.759	160755	1965	8698
1440813254.328	175	1965	8700
1440813270.901	97432	1965	8700
1441148545.744	19277	1965	8704
1441149199.271	60165	1965	8704
1441150452.681	60165	1965	8704
1441151674.691	4514	1965	8704
1441152149.218	164966	1965	8704
1441153666.451	164966	1965	8704
1441153688.472	164966	1965	8704
1441153938.753	164966	1965	8704
1441154090.649	164966	1965	8704
1441155937.199	120487	1965	8705
1441156300.148	120487	1965	8705
1441156354.869	120487	1965	8705
1441156536.983	164966	1965	8705
1441156679.383	121311	1965	8705
1440029142.745	118346	2037	9493
1440029965.878	6480	2037	9493
1440032865.451	149441	2037	9494
1440032868.31	149441	2037	9494
1440033179.203	149441	2037	9494
1440442270.524	27949	2037	9501
1440443156.43	11922	2037	9501
1441044321.605	14674	2037	9511
1441044573.497	17314	2037	9511
1440018439.557	117925	2194	10187
1440018574.567	117925	2194	10187
1440018754.672	117925	2194	10187
1440018905.138	117925	2194	10187
1440626733.692	45830	2332	10610
1440628344.387	37861	2332	10610
1440644414.059	13849	2332	10611
1440644608.466	15873	2332	10611
1440644652.562	2568	2332	10611
1440644965.589	4867	2332	10611
1440645590.015	13849	2332	10611
1440645619.293	13849	2332	10611
1440645723.62	6348	2332	10611
1440645739.465	2568	2332	10611
1440645743.772	2568	2332	10611
1440645750.291	2568	2332	10611
1440645795.973	4867	2332	10611
1440645803.984	4867	2332	10611
1440645925.713	13849	2332	10611
1440645925.713	6348	2332	10611
1440645925.713	4867	2332	10611
1440645925.713	2568	2332	10611
1440646769.86	45830	2332	10611
1440646780.194	45830	2332	10611
1440646846.633	45830	2332	10611
1440651264.59	2309	2332	10612
1440651273.793	2309	2332	10612
1440651311.682	2309	2332	10612
1440651356.467	2309	2332	10612
1440958176.857	37688	2332	10618
1440958370.232	37688	2332	10618
1440958371.472	37688	2332	10618
1441064027.398	139884	2332	10619
1441064125.235	139884	2332	10619
1441064169.416	139884	2332	10619
1441396318.886	45830	2332	10626
1441396652.903	45830	2332	10626
1441396849.051	45830	2332	10626
1441653509.081	268	2332	10630
1441655217.803	33061	2332	10630
1441738091.258	15234	2332	10632
1441738836.001	33734	2332	10632
1441739079.87	23776	2332	10632
1441739082.768	23776	2332	10632
1441757796.829	14843	2332	10634
1441758076.804	14843	2332	10634
1441767733.322	23776	2332	10636
1441767788.763	23776	2332	10636
1441911072.069	33061	2332	10637
1441911198.169	33061	2332	10637
1441912095.184	14843	2332	10637
1441912148.047	14843	2332	10637
1441912163.975	23776	2332	10637
1440010655.802	117640	2763	11601
1440010850.184	175	2763	11601
1440010856.698	175	2763	11601
1440095676.514	118293	2763	11603
1440095720.714	175	2763	11603
1440095740.581	118293	2763	11603
1440095791.903	118293	2763	11603
1440096139.768	86602	2763	11603
1440460241.843	12226	2763	11607
1440460454.562	29111	2763	11607
1440460485.671	29111	2763	11607
1440460524.328	29111	2763	11607
1440460530.121	29111	2763	11607
1440460667.475	28672	2763	11607
1440464818.752	30256	2763	11608
1440465400.361	30256	2763	11608
1440467156.25	102415	2763	11608
1440469395.457	25257	2763	11609
1440469753.581	120861	2763	11609
1440469873.397	59765	2763	11609
1440473798.756	150390	2763	11610
1440473925.788	150332	2763	11610
1440538881.053	9861	2763	11611
1440538886.798	9861	2763	11611
1440538902.782	11559	2763	11611
1440559793.503	22919	2763	11613
1440560200.545	13692	2763	11613
1440560423.772	24560	2763	11613
1440560898.503	24560	2763	11613
1440622586.993	144452	2763	11615
1440623072.123	144452	2763	11615
1441328427.207	19277	2763	11622
1441328465.269	19277	2763	11622
1441328651.728	19277	2763	11622
1441328911.45	916	2763	11622
1441395754.735	136505	2763	11625
1441396776.952	136505	2763	11625
1441406720.876	175	2763	11627
1441406721.473	175	2763	11627
1441826646.954	162135	2763	11631
1441826899.938	45089	2763	11631
1440013830.204	11931	4033	14840
1440013838.592	11931	4033	14840
1440013868.85	512	4033	14840
1440034015.76	11546	4033	14842
1440035781.778	137303	4033	14842
1440035821.422	137303	4033	14842
1440035842.331	137303	4033	14842
1440035857.86	137303	4033	14842
1440106761.676	19892	4033	14847
1440107179.662	134841	4033	14847
1440468864.033	129750	4033	14855
1440468989.922	155522	4033	14855
1440469147.104	129750	4033	14855
1440552121.133	41057	4033	14858
1440552163.138	24560	4033	14858
1440552179.407	24560	4033	14858
1440793529.599	43044	4033	14867
1440793755.596	43044	4033	14867
1440794836.131	133549	4033	14867
1440794848.273	133549	4033	14867
1440794897.994	160915	4033	14867
1440796610.739	2799	4033	14867
1440796626.881	2799	4033	14867
1440806932.058	145080	4033	14868
1440806944.697	145080	4033	14868
1440808533.468	137303	4033	14868
1440809395.152	137303	4033	14868
1441052732.506	56485	4033	14870
1441053337.879	56485	4033	14870
1441053346.081	56485	4033	14870
1440781641.883	150390	4083	15006
1440781735.264	150390	4083	15006
1441603358.195	7348	4681	16492
1441603587.556	5246	4681	16492
1441603635.073	5246	4681	16492
1441603661.786	5246	4681	16492
1441603876.413	2739	4681	16492
1441603998.82	53936	4681	16492
1440161336.573	1553	5781	18602
1440161702.7	36241	5781	18602
1440161713.692	14457	5781	18602
1440161831.222	3678	5781	18602
1440161840.351	24116	5781	18602
1440161893.336	7919	5781	18602
1440161911.677	4354	5781	18602
1440162303.431	3125	5781	18602
1440162321.651	69879	5781	18602
1440162387.852	31485	5781	18602
1440162622.48	1850	5781	18602
1440162632.702	9617	5781	18602
1440164462.069	19587	5781	18602
1440164811.631	9884	5781	18602
1440164869.09	1667	5781	18602
1440164890.753	26393	5781	18602
1440165782.971	48948	5781	18602
1440166470.211	1655	5781	18602
1440166761.989	14373	5781	18602
1440833551.627	6998	6747	20957
1440833730.352	6998	6747	20957
1439969318.367	39256	7553	22584
1439969916.428	39256	7553	22584
1439970941.852	55857	7553	22584
1441000508.449	55857	7553	22585
1441000716.251	39256	7553	22585
1441001086.843	55857	7553	22585
1441001528.944	27297	7553	22585
1441001568.386	27297	7553	22585
1441413307.513	39256	7553	22586
1441414805.637	55857	7553	22586
1441414944.75	34039	7553	22586
1441416077.684	27297	7553	22586
1441416405.282	27297	7553	22586
1441416841.294	55857	7553	22586
1441769840.647	64602	9075	26179
1441769843.133	64602	9075	26179
1441769863.231	64602	9075	26179
1441866835.986	162090	9883	28033
1441867805.097	174927	9883	28033
1441867939.59	126213	9883	28033
1441868490.403	162090	9883	28033
1441868490.404	174927	9883	28033
1441868490.476	126213	9883	28033
1442038086.108	174927	9883	28034
1442038100.432	126213	9883	28034
1442038111.507	162090	9883	28034
1442038113.617	174927	9883	28034
1442038114.227	126213	9883	28034
1442038779.828	126213	9883	28034
1442038783.58	162090	9883	28034
1441231913.624	150049	12884	33594
1441232033.417	12927	12884	33594
1441232102.829	150049	12884	33594
1441232141.285	136763	12884	33594
1440009032.582	2437	13081	34011
1440009049.78	75202	13081	34011
1440009057.104	75202	13081	34011
1440011069.021	96889	13081	34012
1440011070.366	96889	13081	34012
1440011102.36	96889	13081	34012
1440699761.296	137374	13081	34017
1440699761.874	137374	13081	34017
1440092543.859	150049	14192	36220
1440092700.831	87732	14192	36220
1440092740.174	148829	14192	36220
1440092794.012	150049	14192	36220
1440092927.945	12927	14192	36220
1440095118.333	150049	14192	36221
1440095506.286	149231	14192	36221
1440095549.108	150049	14192	36221
1441413787.216	150049	14192	36231
1441414078.395	150049	14192	36231
1441414315.133	150049	14192	36231
1441417063.442	1097	14192	36232
1441417119.694	150049	14192	36232
1441417126.575	150049	14192	36232
1441417429.921	150049	14192	36232
1441417629.786	150049	14192	36232
1441417723.337	150049	14192	36232
1441842792.181	42394	14192	36235
1441842831.998	150049	14192	36235
1441930679.4	150049	14192	36237
1441930734.104	2022	14192	36237
1441931137.793	150049	14192	36237
1441931223.864	150049	14192	36237
1441931329.267	150049	14192	36237
1441931425.357	150049	14192	36237
1440446725.256	35119	14204	36271
1440446734.827	35119	14204	36271
1440446864.789	35119	14204	36271
1440706176.297	215	14386	36759
1440706355.029	215	14386	36759
1440706359.748	215	14386	36759
1440706439.339	8539	14386	36759
1440706490.64	8539	14386	36759
1440711710.574	23522	14386	36760
1440711872.818	23522	14386	36760
1440711905.296	23522	14386	36760
1440717285.362	23522	14386	36761
1440717285.501	8539	14386	36761
1440719876.998	159329	14386	36762
1440720073.091	159329	14386	36762
1440720151.891	8539	14386	36762
1440720153.212	8539	14386	36762
1440720156.757	23522	14386	36762
1440720157.933	23522	14386	36762
1440720175.822	159329	14386	36762
1440720250.093	23522	14386	36762
1440720250.142	159329	14386	36762
1440720250.903	8539	14386	36762
1440720487.305	159329	14386	36762
1440725627.231	159329	14386	36763
1440725628.852	159329	14386	36763
1440725633.951	8539	14386	36763
1440725634.771	8539	14386	36763
1440725636.237	23522	14386	36763
1440725636.88	23522	14386	36763
1440725729.342	56725	14386	36763
1440725739.331	136097	14386	36763
1440727011.184	23522	14386	36763
1440727011.224	159329	14386	36763
1440727011.241	8539	14386	36763
1441152574.351	159329	14386	36764
1441152894.005	166092	14386	36764
1440180431.002	3468	14428	36864
1440180789.343	3468	14428	36864
1441402663.819	2098	14428	36871
1441402745.821	2098	14428	36871
1440125920.212	150390	15097	38417
1440125968.058	151228	15097	38417
1440545704.034	72232	15097	38422
1440545977.619	72232	15097	38422
1440545983.012	72232	15097	38422
1440545985.986	72232	15097	38422
1440546054.912	72232	15097	38422
1440546058.221	72232	15097	38422
1440546161.358	72232	15097	38422
1440555502.384	18667	15097	38424
1440557051.644	68376	15097	38424
1440702894.848	916	15097	38428
1440703913.39	57143	15097	38428
1441078458.401	118293	15097	38434
1441078463.705	118293	15097	38434
1441675085.615	19569	15097	38437
1441675087.365	27302	15097	38437
1441675645.606	850	15097	38437
1441676895.744	11100	15097	38437
1441767062.46	136505	15097	38439
1441767176.2	136505	15097	38439
1441767197.345	136505	15097	38439
1441767201.171	136505	15097	38439
1441767309.117	52319	15097	38439
1441767559.524	136505	15097	38439
1441834988.208	96648	15097	38442
1441835391.438	136505	15097	38442
1441840937.688	136505	15097	38444
1441841029.164	52319	15097	38444
1442008280.23	137303	15097	38449
1442008912.574	32088	15097	38449
1442016841.466	134841	15097	38450
1442016917.42	134841	15097	38450
1442016935.187	175	15097	38450
1442017281.716	134841	15097	38450
1442027244.688	128634	15097	38451
1442027293.021	128634	15097	38451
1442266800.883	68163	15097	38453
1442266843.537	68163	15097	38453
