SessionId	Time	ItemId	UserId
1235	1541236116.0	1689	780
1235	1541236117.0	1689	780
1392	1541264243.0	95973	884
1392	1541264253.0	95973	884
1392	1541264263.0	95973	884
1392	1541264273.0	95973	884
1392	1541264289.0	79943	884
1392	1541264299.0	79943	884
1392	1541264309.0	79943	884
1392	1541264319.0	79943	884
1392	1541264392.0	95973	884
1585	1541215326.0	35445	1012
1585	1541215363.0	38890	1012
1585	1541215491.0	38890	1012
1585	1541215492.0	38890	1012
1585	1541215666.0	58621	1012
1585	1541215716.0	2292	1012
1828	1541276349.0	29475	1161
1828	1541276359.0	29475	1161
1866	1541355797.0	2638	1181
1866	1541355826.0	2638	1181
1866	1541355942.0	2638	1181
1866	1541356206.0	10945	1181
1866	1541356572.0	10949	1181
1866	1541356643.0	29531	1181
2111	1541220747.0	2991	1341
2111	1541220777.0	2991	1341
2111	1541220787.0	2991	1341
2111	1541220806.0	2991	1341
2111	1541220816.0	2991	1341
2111	1541222585.0	2991	1341
2111	1541222595.0	2991	1341
2111	1541222617.0	2991	1341
2111	1541222627.0	2991	1341
2111	1541222637.0	2991	1341
2111	1541222647.0	2991	1341
2130	1541250087.0	154694	1352
2130	1541250104.0	154694	1352
2156	1541238408.0	3033	1361
2156	1541238418.0	3033	1361
2156	1541238428.0	3033	1361
2156	1541238478.0	193653	1361
2156	1541238488.0	193653	1361
2156	1541238498.0	193653	1361
2156	1541238545.0	2859	1361
2156	1541238555.0	2859	1361
2156	1541238565.0	2859	1361
2156	1541238582.0	123314	1361
2156	1541238591.0	123314	1361
2156	1541238602.0	123314	1361
2156	1541238614.0	5609	1361
2156	1541238624.0	5609	1361
2156	1541238631.0	5609	1361
2157	1541264776.0	50399	1361
2157	1541264786.0	50399	1361
2157	1541264852.0	50399	1361
2157	1541264862.0	50399	1361
2157	1541264872.0	50399	1361
2157	1541264882.0	50399	1361
2157	1541264903.0	193653	1361
2157	1541264913.0	193653	1361
2158	1541276525.0	11944	1361
2158	1541276535.0	11944	1361
2158	1541276545.0	11944	1361
2158	1541276555.0	11944	1361
2158	1541276576.0	11944	1361
2158	1541276586.0	11944	1361
2158	1541276824.0	339740	1361
2158	1541276834.0	339740	1361
2158	1541277461.0	41684	1361
2158	1541277475.0	41684	1361
2158	1541277680.0	339740	1361
2158	1541277690.0	339740	1361
2158	1541277700.0	339740	1361
2258	1541350718.0	3204	1424
2258	1541350724.0	3204	1424
2258	1541350736.0	3204	1424
2258	1541350755.0	3201	1424
2258	1541351018.0	3204	1424
2258	1541351051.0	3201	1424
2372	1541358386.0	13842	1503
2372	1541358396.0	13842	1503
2372	1541358406.0	13842	1503
2372	1541358416.0	98564	1503
2372	1541358448.0	98564	1503
2372	1541358458.0	167009	1503
2372	1541358919.0	98564	1503
2372	1541358929.0	98564	1503
2372	1541360487.0	98564	1503
2372	1541360497.0	98564	1503
2372	1541360508.0	98564	1503
2372	1541360517.0	98564	1503
2372	1541360528.0	98564	1503
2372	1541360547.0	98565	1503
2372	1541360557.0	147651	1503
2372	1541360567.0	147651	1503
2372	1541360578.0	147651	1503
2372	1541360588.0	147651	1503
2372	1541360598.0	147651	1503
2372	1541360607.0	147651	1503
2421	1541311883.0	37332	1532
2421	1541311891.0	37332	1532
2426	1541293634.0	3530	1536
2426	1541293644.0	3530	1536
2426	1541293882.0	3530	1536
2426	1541293892.0	3530	1536
2426	1541293902.0	3530	1536
2469	1541226164.0	3600	1570
2469	1541226174.0	3600	1570
2469	1541226184.0	3600	1570
2469	1541226217.0	3600	1570
2469	1541226221.0	3601	1570
2469	1541226474.0	3601	1570
2469	1541226515.0	3601	1570
2477	1541261956.0	3626	1576
2477	1541261997.0	3626	1576
2477	1541262007.0	3626	1576
2477	1541262017.0	3626	1576
2477	1541262027.0	3626	1576
2477	1541262415.0	3626	1576
2478	1541272730.0	828	1576
2478	1541272750.0	828	1576
2485	1541264532.0	3633	1580
2485	1541264542.0	3633	1580
2485	1541264552.0	3633	1580
2485	1541264568.0	3633	1580
2485	1541264698.0	3635	1580
2485	1541264708.0	3635	1580
2494	1541236164.0	6304	1585
2494	1541236366.0	20293	1585
2502	1541218988.0	3647	1587
2502	1541218998.0	3647	1587
2502	1541219008.0	3647	1587
2502	1541220173.0	3652	1587
2502	1541220183.0	3652	1587
2502	1541220193.0	3652	1587
2502	1541220203.0	3652	1587
2502	1541220213.0	3652	1587
2510	1541265725.0	1786	1591
2510	1541265742.0	3659	1591
2510	1541265744.0	3659	1591
2510	1541265768.0	3659	1591
2543	1541278778.0	85436	1612
2543	1541278788.0	85436	1612
2543	1541278798.0	85436	1612
2543	1541278808.0	85436	1612
2543	1541278816.0	85436	1612
2573	1541270786.0	2840	1633
2573	1541270798.0	2840	1633
2573	1541270808.0	2840	1633
2573	1541270818.0	2840	1633
2573	1541271480.0	21608	1633
2573	1541271490.0	21608	1633
2573	1541271500.0	21608	1633
2573	1541271510.0	21608	1633
2573	1541271520.0	21608	1633
2573	1541271530.0	21608	1633
2573	1541271558.0	21608	1633
2573	1541271584.0	21608	1633
2573	1541271594.0	21608	1633
2574	1541279745.0	3736	1633
2574	1541279755.0	3736	1633
2574	1541279765.0	3736	1633
2574	1541279775.0	3736	1633
2574	1541279785.0	3736	1633
2574	1541279795.0	3736	1633
2574	1541279951.0	3737	1633
2574	1541279961.0	3737	1633
2574	1541279971.0	3737	1633
2574	1541280009.0	3738	1633
2574	1541280020.0	3738	1633
2574	1541280029.0	3738	1633
2574	1541280039.0	3738	1633
2574	1541280049.0	3738	1633
2574	1541280068.0	3738	1633
2574	1541280089.0	3738	1633
2574	1541280119.0	3738	1633
2574	1541280129.0	3738	1633
2574	1541280458.0	3738	1633
2574	1541280619.0	3739	1633
2574	1541280629.0	3739	1633
2574	1541280639.0	3739	1633
2574	1541280655.0	3739	1633
2574	1541280796.0	3740	1633
2574	1541280806.0	3740	1633
2574	1541280816.0	3740	1633
2574	1541280826.0	3740	1633
2574	1541280836.0	3740	1633
2574	1541280870.0	3740	1633
2574	1541280969.0	3740	1633
2574	1541281022.0	3741	1633
2574	1541281032.0	3741	1633
2574	1541281042.0	3741	1633
2574	1541281055.0	3741	1633
2574	1541281103.0	3741	1633
2574	1541281135.0	3741	1633
2574	1541281203.0	3742	1633
2574	1541281214.0	3742	1633
2574	1541281224.0	3742	1633
2574	1541281230.0	3742	1633
2574	1541281235.0	3742	1633
2576	1541345450.0	236294	1633
2576	1541345483.0	236294	1633
2576	1541345493.0	236294	1633
2576	1541345504.0	236294	1633
2576	1541345513.0	236294	1633
2576	1541345523.0	236294	1633
2576	1541345534.0	236294	1633
2576	1541345538.0	236294	1633
2576	1541345591.0	236294	1633
2576	1541345692.0	236294	1633
2576	1541345919.0	14536	1633
2576	1541346406.0	14536	1633
2576	1541346416.0	14536	1633
2576	1541346426.0	14536	1633
2576	1541346436.0	14536	1633
2576	1541346553.0	3738	1633
2576	1541346563.0	3738	1633
2576	1541346574.0	3738	1633
2576	1541346584.0	3738	1633
2576	1541346594.0	3738	1633
2576	1541346657.0	3738	1633
2576	1541346905.0	81853	1633
2576	1541346915.0	81853	1633
2576	1541346926.0	81853	1633
2576	1541346936.0	81853	1633
2576	1541346955.0	81853	1633
2577	1541351601.0	27822	1633
2577	1541351611.0	27822	1633
2577	1541351621.0	27822	1633
2577	1541351631.0	27822	1633
2577	1541351641.0	27822	1633
2577	1541351665.0	27822	1633
2577	1541351726.0	3738	1633
2577	1541351736.0	3738	1633
2577	1541351803.0	3739	1633
2577	1541351876.0	3740	1633
2577	1541351886.0	3740	1633
2577	1541351897.0	3740	1633
2577	1541352006.0	302449	1633
2577	1541352016.0	302449	1633
2577	1541352026.0	302449	1633
2577	1541352032.0	302449	1633
2577	1541352036.0	302449	1633
2577	1541352171.0	81563	1633
2577	1541352181.0	81563	1633
2577	1541352191.0	81563	1633
2577	1541352196.0	81563	1633
2577	1541352202.0	81563	1633
2577	1541352362.0	81563	1633
2577	1541352363.0	81563	1633
2577	1541352476.0	160618	1633
2577	1541352486.0	160618	1633
2577	1541352496.0	160618	1633
2577	1541352506.0	160618	1633
2577	1541352511.0	160618	1633
2577	1541352522.0	160618	1633
2577	1541352785.0	160618	1633
2577	1541352959.0	50435	1633
2577	1541352969.0	50435	1633
2577	1541352979.0	50435	1633
2577	1541352988.0	50435	1633
2577	1541352991.0	50435	1633
2577	1541353200.0	302449	1633
2577	1541353201.0	81563	1633
2577	1541353241.0	81563	1633
2623	1541339273.0	6539	1662
2623	1541340063.0	99431	1662
2623	1541340073.0	99431	1662
2623	1541340083.0	99431	1662
2623	1541340163.0	99431	1662
2623	1541340175.0	99431	1662
2623	1541340184.0	99431	1662
2623	1541340188.0	99431	1662
2652	1541234872.0	3819	1678
2652	1541234882.0	3819	1678
2652	1541234892.0	3819	1678
2652	1541234902.0	3819	1678
2652	1541234912.0	3819	1678
2652	1541234913.0	3819	1678
2652	1541235140.0	3819	1678
2652	1541235157.0	3820	1678
2652	1541236344.0	3819	1678
2652	1541236403.0	3819	1678
2652	1541236486.0	1007	1678
2652	1541236595.0	2414	1678
2661	1541282575.0	3835	1684
2661	1541282585.0	3835	1684
2661	1541282595.0	3835	1684
2661	1541282605.0	3835	1684
2661	1541282615.0	3835	1684
2661	1541282625.0	3835	1684
2670	1541214683.0	3843	1687
2670	1541214757.0	3843	1687
2670	1541214854.0	3843	1687
2704	1541243647.0	128930	1710
2704	1541243657.0	128930	1710
2704	1541243667.0	128930	1710
2704	1541243684.0	128930	1710
2704	1541243694.0	128930	1710
2704	1541243704.0	128930	1710
2704	1541243714.0	128930	1710
2704	1541243724.0	128930	1710
2704	1541243747.0	86215	1710
2704	1541243757.0	86215	1710
2704	1541243767.0	86215	1710
2704	1541243777.0	86215	1710
2704	1541243787.0	86215	1710
2704	1541243801.0	86215	1710
2704	1541243811.0	86215	1710
2704	1541243821.0	86215	1710
2704	1541243831.0	86215	1710
2704	1541243841.0	86215	1710
2704	1541243851.0	86215	1710
2715	1541238041.0	73014	1717
2715	1541238631.0	3885	1717
2716	1541262736.0	3885	1717
2716	1541262984.0	3885	1717
2717	1541268565.0	3885	1717
2717	1541268624.0	3885	1717
2730	1541214912.0	38080	1725
2730	1541214922.0	38080	1725
2730	1541214933.0	38080	1725
2730	1541214942.0	38080	1725
2730	1541214952.0	38080	1725
2730	1541215182.0	3897	1725
2730	1541215190.0	3897	1725
2730	1541215200.0	3897	1725
2730	1541215210.0	3897	1725
2730	1541215220.0	3897	1725
2730	1541215230.0	3897	1725
2730	1541215240.0	3897	1725
2730	1541215250.0	3897	1725
2730	1541215290.0	22086	1725
2730	1541215303.0	3897	1725
2730	1541215308.0	3897	1725
2747	1541276554.0	63625	1734
2747	1541276564.0	63625	1734
2747	1541276574.0	63625	1734
2747	1541276584.0	63625	1734
2747	1541276654.0	63625	1734
2748	1541284410.0	3922	1734
2748	1541284420.0	3922	1734
2748	1541284430.0	3922	1734
2748	1541284440.0	3923	1734
2748	1541284450.0	3923	1734
2748	1541284460.0	3923	1734
2748	1541284470.0	3923	1734
2748	1541284490.0	3924	1734
2748	1541284500.0	3924	1734
2748	1541284510.0	3924	1734
2748	1541284520.0	3924	1734
2748	1541284575.0	3926	1734
2748	1541284585.0	3926	1734
2748	1541284595.0	3926	1734
2748	1541284605.0	3926	1734
2748	1541284615.0	3926	1734
2748	1541284638.0	3927	1734
2748	1541284648.0	3927	1734
2748	1541284658.0	3927	1734
2748	1541284668.0	3927	1734
2758	1541229306.0	1034	1742
2758	1541229461.0	2457	1742
2758	1541229648.0	7811	1742
2758	1541229649.0	7811	1742
2758	1541229923.0	64157	1742
2758	1541229924.0	64157	1742
2758	1541230030.0	15458	1742
2758	1541230031.0	15458	1742
2758	1541230130.0	28496	1742
2758	1541230187.0	2457	1742
2758	1541230188.0	2457	1742
2758	1541230223.0	2457	1742
2758	1541230224.0	2457	1742
2758	1541230368.0	2457	1742
2758	1541230533.0	1609	1742
2758	1541230636.0	1886	1742
2758	1541230637.0	1886	1742
2758	1541230730.0	18369	1742
2758	1541230803.0	56473	1742
2758	1541230804.0	56473	1742
2758	1541230866.0	21854	1742
2758	1541230960.0	79652	1742
2758	1541230961.0	79652	1742
2758	1541231137.0	15830	1742
2758	1541231138.0	15830	1742
2758	1541231241.0	1886	1742
2763	1541255838.0	3948	1743
2763	1541255884.0	3950	1743
2800	1541278731.0	5651	1764
2800	1541278737.0	5651	1764
2801	1541285582.0	1525	1764
2801	1541285612.0	1525	1764
2801	1541285637.0	3991	1764
2801	1541285845.0	3991	1764
2801	1541285860.0	3992	1764
2801	1541285870.0	3992	1764
2801	1541285884.0	3993	1764
2801	1541285906.0	3992	1764
2801	1541285912.0	3992	1764
2827	1541230493.0	4026	1786
2827	1541230570.0	64412	1786
2827	1541230580.0	64412	1786
2827	1541230678.0	58703	1786
2827	1541230684.0	58703	1786
2832	1541222562.0	4033	1790
2832	1541222572.0	4033	1790
2832	1541222645.0	34613	1790
2832	1541222655.0	34613	1790
2832	1541222665.0	34613	1790
2832	1541222748.0	4036	1790
2832	1541222758.0	4036	1790
2832	1541222768.0	4036	1790
2832	1541222778.0	4036	1790
2832	1541222794.0	4036	1790
2834	1541233718.0	4032	1790
2834	1541233728.0	4032	1790
2836	1541241450.0	4033	1790
2836	1541241459.0	4033	1790
2836	1541241469.0	4033	1790
2836	1541241471.0	4033	1790
2836	1541241780.0	4034	1790
2836	1541242888.0	4036	1790
2836	1541242898.0	4036	1790
2836	1541242942.0	4034	1790
2837	1541250107.0	4032	1790
2837	1541250117.0	4032	1790
2837	1541250147.0	4032	1790
2837	1541250157.0	4032	1790
2837	1541250333.0	4036	1790
2837	1541250343.0	4036	1790
2845	1541265451.0	4046	1796
2845	1541265494.0	4046	1796
2873	1541263934.0	4075	1814
2873	1541263947.0	4075	1814
2873	1541263957.0	4075	1814
2873	1541263967.0	4075	1814
2873	1541263974.0	4076	1814
2873	1541264209.0	4075	1814
2873	1541264399.0	4077	1814
2873	1541264410.0	4077	1814
2873	1541264420.0	4077	1814
2873	1541264430.0	4077	1814
2873	1541264440.0	4077	1814
2873	1541264450.0	4077	1814
2873	1541264453.0	4077	1814
2873	1541264513.0	4075	1814
2874	1541355108.0	4077	1814
2874	1541355112.0	4077	1814
2874	1541355128.0	4077	1814
2874	1541355138.0	4077	1814
2874	1541355148.0	4077	1814
2874	1541355159.0	4077	1814
2874	1541355169.0	4077	1814
2893	1541235703.0	3066	1818
2893	1541235713.0	3066	1818
2893	1541235723.0	3066	1818
2893	1541235733.0	3066	1818
2893	1541235743.0	3066	1818
2893	1541235753.0	3066	1818
2893	1541235763.0	14543	1818
2893	1541235773.0	14543	1818
2893	1541235784.0	14543	1818
2893	1541235794.0	14543	1818
2893	1541235803.0	64830	1818
2893	1541235813.0	64830	1818
2893	1541235823.0	64830	1818
2893	1541235833.0	64830	1818
2893	1541235844.0	64830	1818
2893	1541235927.0	84013	1818
2893	1541235937.0	84013	1818
2893	1541235947.0	84013	1818
2893	1541235957.0	14543	1818
2893	1541235957.0	64830	1818
2893	1541235957.0	3066	1818
2893	1541235983.0	3066	1818
2894	1541244479.0	4083	1818
2894	1541244489.0	4083	1818
2894	1541244499.0	4083	1818
2894	1541244508.0	4083	1818
2894	1541244519.0	4083	1818
2894	1541244649.0	4084	1818
2895	1541259442.0	28982	1818
2895	1541259452.0	28982	1818
2895	1541259462.0	28982	1818
2895	1541259472.0	28982	1818
2895	1541259572.0	28982	1818
2895	1541259813.0	28983	1818
2895	1541259997.0	28983	1818
2895	1541260007.0	28983	1818
2895	1541260017.0	28983	1818
2895	1541260027.0	28983	1818
2895	1541260216.0	28982	1818
2896	1541314554.0	28982	1818
2896	1541314566.0	28982	1818
2896	1541314576.0	28982	1818
2896	1541314598.0	28982	1818
2896	1541314849.0	28982	1818
2918	1541355403.0	144429	1832
2918	1541355413.0	144429	1832
2918	1541355423.0	144429	1832
2918	1541355433.0	144429	1832
2918	1541355443.0	144429	1832
2918	1541355444.0	144429	1832
2941	1541232090.0	4150	1850
2941	1541232100.0	4150	1850
2941	1541232110.0	4150	1850
2941	1541232120.0	4150	1850
2941	1541232130.0	4150	1850
2995	1541221128.0	4207	1879
2995	1541221261.0	4208	1879
2995	1541221271.0	4208	1879
2995	1541221281.0	4208	1879
2995	1541221291.0	4208	1879
2995	1541221301.0	4208	1879
2995	1541221311.0	4208	1879
2995	1541221321.0	4208	1879
2995	1541221474.0	4208	1879
2996	1541248243.0	22534	1879
2996	1541248357.0	22534	1879
2997	1541321454.0	22534	1879
2997	1541321480.0	22533	1879
2997	1541321494.0	22533	1879
2997	1541321504.0	22533	1879
2997	1541321514.0	22533	1879
2997	1541321525.0	22533	1879
3081	1541224609.0	10897	1932
3081	1541225206.0	4114	1932
3081	1541225840.0	12710	1932
3081	1541225850.0	12710	1932
3081	1541225860.0	12710	1932
3081	1541225870.0	12710	1932
3081	1541226144.0	4315	1932
3081	1541226155.0	4315	1932
3126	1541270838.0	4369	1964
3126	1541270879.0	4369	1964
3126	1541270889.0	4369	1964
3126	1541270903.0	4369	1964
3126	1541270913.0	4369	1964
3126	1541270923.0	4369	1964
3126	1541270933.0	4369	1964
3126	1541270943.0	4369	1964
3126	1541270954.0	4369	1964
3126	1541270963.0	4369	1964
3126	1541270973.0	4369	1964
3126	1541270983.0	4369	1964
3126	1541270993.0	4369	1964
3126	1541271003.0	4369	1964
3126	1541271013.0	4369	1964
3126	1541271024.0	4369	1964
3126	1541271070.0	4369	1964
3126	1541271087.0	4370	1964
3126	1541271097.0	4370	1964
3126	1541271107.0	4370	1964
3126	1541271117.0	4370	1964
3126	1541271127.0	4370	1964
3126	1541271134.0	4370	1964
3126	1541271174.0	4371	1964
3126	1541271185.0	4371	1964
3126	1541271195.0	4371	1964
3126	1541271205.0	4371	1964
3126	1541271214.0	4371	1964
3126	1541271224.0	4371	1964
3126	1541271234.0	4371	1964
3126	1541271244.0	4372	1964
3126	1541271267.0	4372	1964
3126	1541271277.0	4372	1964
3126	1541271287.0	4372	1964
3126	1541271297.0	4372	1964
3126	1541271307.0	4372	1964
3126	1541271317.0	4372	1964
3126	1541271328.0	4372	1964
3126	1541271341.0	4372	1964
3126	1541271351.0	4372	1964
3126	1541271361.0	4372	1964
3126	1541271371.0	4372	1964
3126	1541271383.0	4372	1964
3177	1541268881.0	58910	1996
3177	1541268891.0	58910	1996
3177	1541268901.0	58910	1996
3177	1541268911.0	58910	1996
3177	1541268940.0	58910	1996
3177	1541268976.0	58910	1996
3192	1541295724.0	4467	2007
3192	1541295758.0	4467	2007
3192	1541295811.0	4467	2007
3253	1541271926.0	4538	2039
3253	1541272734.0	4539	2039
3253	1541272749.0	3149	2039
3277	1541219307.0	4567	2058
3277	1541219394.0	4568	2058
3277	1541220912.0	4567	2058
3277	1541220922.0	4567	2058
3277	1541220932.0	4567	2058
3277	1541220942.0	4567	2058
3293	1541238370.0	4594	2069
3293	1541238410.0	3352	2069
3293	1541238435.0	4595	2069
3293	1541238545.0	3352	2069
3293	1541238566.0	4596	2069
3293	1541238647.0	4597	2069
3294	1541251266.0	10989	2069
3294	1541251332.0	10989	2069
3294	1541251342.0	10989	2069
3294	1541251352.0	10989	2069
3294	1541251362.0	10989	2069
3294	1541251439.0	3352	2069
3294	1541251446.0	3352	2069
3294	1541251460.0	4594	2069
3294	1541251579.0	58121	2069
3294	1541251836.0	3352	2069
3294	1541251867.0	4595	2069
3294	1541251986.0	4596	2069
3294	1541252000.0	4596	2069
3294	1541252010.0	4596	2069
3294	1541252043.0	4596	2069
3294	1541252043.0	15251	2069
3295	1541255764.0	271	2069
3295	1541256037.0	174020	2069
3295	1541256146.0	36417	2069
3295	1541257792.0	40334	2069
3295	1541257828.0	81312	2069
3295	1541257940.0	6962	2069
3295	1541258089.0	6962	2069
3295	1541258321.0	10033	2069
3295	1541258330.0	10033	2069
3296	1541262948.0	23661	2069
3296	1541262958.0	23661	2069
3323	1541306013.0	76123	2085
3323	1541306022.0	76123	2085
3323	1541306025.0	76123	2085
3350	1541299527.0	4661	2102
3350	1541299556.0	4661	2102
3350	1541299566.0	4661	2102
3354	1541228386.0	2726	2104
3354	1541228717.0	2726	2104
3420	1541269872.0	4768	2149
3420	1541269939.0	4768	2149
3420	1541270057.0	4769	2149
3437	1541278653.0	4796	2161
3437	1541278732.0	4797	2161
3445	1541277246.0	4802	2166
3445	1541277256.0	4802	2166
3445	1541277266.0	4802	2166
3445	1541277368.0	4803	2166
3448	1541242202.0	4805	2167
3448	1541242249.0	4806	2167
3448	1541242259.0	4806	2167
3448	1541242269.0	4806	2167
3448	1541242279.0	4806	2167
3449	1541245995.0	4809	2167
3449	1541246005.0	4809	2167
3449	1541246025.0	4809	2167
3449	1541246035.0	4809	2167
3449	1541246045.0	4809	2167
3453	1541242778.0	4813	2170
3453	1541242785.0	4813	2170
3453	1541242788.0	4813	2170
3453	1541242798.0	3219	2170
3453	1541242818.0	4814	2170
3453	1541242828.0	4814	2170
3453	1541242838.0	4815	2170
3453	1541242848.0	4815	2170
3453	1541242858.0	4815	2170
3453	1541242868.0	4815	2170
3453	1541242910.0	4815	2170
3453	1541242931.0	4815	2170
3474	1541280785.0	1930	2183
3474	1541280805.0	3499	2183
3474	1541280812.0	3499	2183
3474	1541280841.0	1930	2183
3486	1541280720.0	4850	2189
3486	1541280723.0	4850	2189
3486	1541280724.0	4850	2189
3486	1541280727.0	4850	2189
3486	1541280732.0	4850	2189
3486	1541280734.0	4850	2189
3486	1541280739.0	4850	2189
3486	1541280749.0	4850	2189
3486	1541280759.0	4850	2189
3486	1541280769.0	4850	2189
3486	1541280779.0	4850	2189
3486	1541280789.0	4850	2189
3486	1541280882.0	4850	2189
3486	1541281263.0	4851	2189
3486	1541281273.0	4851	2189
3486	1541281283.0	4851	2189
3486	1541281294.0	4851	2189
3486	1541281304.0	4851	2189
3486	1541281314.0	4851	2189
3486	1541281324.0	4851	2189
3486	1541281338.0	4852	2189
3486	1541281348.0	4852	2189
3486	1541281358.0	4853	2189
3486	1541281358.0	4852	2189
3486	1541281368.0	4853	2189
3486	1541281378.0	4853	2189
3486	1541281388.0	4853	2189
3486	1541281398.0	4853	2189
3486	1541281408.0	4853	2189
3492	1541221774.0	4856	2192
3492	1541221784.0	4856	2192
3492	1541221794.0	4856	2192
3492	1541221804.0	4856	2192
3492	1541221814.0	4856	2192
3492	1541221824.0	4856	2192
3492	1541221846.0	4856	2192
3492	1541221857.0	4856	2192
3498	1541300040.0	4861	2196
3498	1541300050.0	4861	2196
3498	1541300060.0	4862	2196
3498	1541300070.0	4862	2196
3498	1541300080.0	4862	2196
3498	1541300091.0	4863	2196
3498	1541300118.0	4863	2196
3498	1541300128.0	4863	2196
3498	1541300138.0	4863	2196
3498	1541300148.0	4864	2196
3498	1541300175.0	4864	2196
3498	1541300248.0	4865	2196
3498	1541300258.0	4865	2196
3498	1541300268.0	4865	2196
3498	1541300294.0	4866	2196
3498	1541300304.0	4866	2196
3499	1541339779.0	6520	2196
3499	1541339793.0	6520	2196
3499	1541339803.0	6520	2196
3499	1541339813.0	6520	2196
3499	1541339823.0	6520	2196
3499	1541339866.0	4864	2196
3499	1541339870.0	6520	2196
3499	1541339904.0	4864	2196
3499	1541339906.0	6520	2196
3499	1541339914.0	4864	2196
3499	1541339924.0	4864	2196
3499	1541339929.0	4864	2196
3499	1541339934.0	6520	2196
3499	1541339944.0	6520	2196
3499	1541339961.0	6520	2196
3499	1541339967.0	4864	2196
3499	1541339977.0	4864	2196
3499	1541340022.0	6519	2196
3499	1541340035.0	6520	2196
3499	1541340099.0	6519	2196
3499	1541340109.0	6519	2196
3499	1541340119.0	6519	2196
3499	1541340129.0	6519	2196
3499	1541340139.0	6519	2196
3499	1541340147.0	6519	2196
3499	1541340177.0	6520	2196
3499	1541340187.0	58977	2196
3499	1541340197.0	58977	2196
3499	1541340197.0	6519	2196
3499	1541340207.0	58977	2196
3499	1541340217.0	58977	2196
3499	1541340269.0	4863	2196
3499	1541340278.0	4863	2196
3499	1541340289.0	4863	2196
3499	1541340289.0	6519	2196
3499	1541340289.0	6520	2196
3499	1541340298.0	4863	2196
3499	1541340309.0	4863	2196
3499	1541340387.0	4863	2196
3536	1541215160.0	4907	2223
3536	1541215180.0	4907	2223
3536	1541215285.0	2910	2223
3536	1541215295.0	2910	2223
3536	1541215305.0	2910	2223
3536	1541215335.0	4909	2223
3553	1541280292.0	11821	2236
3553	1541280441.0	19079	2236
3553	1541280451.0	19079	2236
3553	1541280461.0	19079	2236
3553	1541280481.0	35272	2236
3553	1541280772.0	26646	2236
3553	1541280922.0	21512	2236
3553	1541281461.0	38926	2236
3553	1541281471.0	38926	2236
3553	1541281481.0	38926	2236
3553	1541281507.0	19079	2236
3553	1541281517.0	19079	2236
3553	1541281531.0	38926	2236
3553	1541281532.0	38926	2236
3555	1541307902.0	29332	2236
3555	1541309168.0	38930	2236
3555	1541309178.0	38930	2236
3555	1541309188.0	38930	2236
3555	1541309198.0	38930	2236
3555	1541309250.0	38930	2236
3555	1541309260.0	38930	2236
3555	1541309270.0	38930	2236
3555	1541309423.0	38930	2236
3556	1541351798.0	10790	2236
3556	1541351808.0	10790	2236
3556	1541351818.0	10790	2236
3556	1541351828.0	10790	2236
3556	1541351851.0	10790	2236
3556	1541351861.0	10790	2236
3556	1541351911.0	10790	2236
3556	1541351930.0	10790	2236
3556	1541351953.0	18978	2236
3556	1541351963.0	18978	2236
3556	1541351966.0	18978	2236
3556	1541351979.0	20464	2236
3556	1541351989.0	20464	2236
3556	1541351999.0	20464	2236
3556	1541352009.0	20464	2236
3556	1541352041.0	12709	2236
3556	1541352052.0	12709	2236
3556	1541352119.0	52644	2236
3556	1541352129.0	52644	2236
